dt,날짜,target,target_max15,target_max15_trapz,is_clone,is_off,is_stop,is_corrupt,is_prod_missing,train_ok,train_ok_strict,hour,dow,is_weekend,is_holiday,after_off,off_run_prev,days_since_off,shift,is_transition,month,prod,prod_cap,prod_log,prod_zero,day_prod,day_prod_zero,day_prod_hours,prod_prev,prod_next,prod_diff,hol_op,hol_prod,hol_day_prod,cool,temp,humid,thi,wind,rain,lag24,lag168,lag336,lag_week_mean4,lag_prev_op,prev_day_mean,prev_day_max,last_week_day_mean,last_week_day_max,ym,fold,y,p,err,abs_err,peak
2021-05-12 16:00:00,20210512,159,163,161.0,False,False,False,False,False,True,True,16,3,0,0,0,0.0,10.0,2,0,5,760,760,6.634633357861686,0,20189,0,23,1155.0,3446.0,-395.0,0,0,0,0.0,18.1,60,63.1324,2.9,0.0,144.0,23.0,137.0,116.25,144.0,127.25,176.0,45.791666666666664,112.0,2021-05,2021-05,159,109.44504321212825,49.554956787871745,49.554956787871745,False
2021-05-12 17:00:00,20210512,131,169,159.5,False,False,False,False,False,True,True,17,3,0,0,0,0.0,10.0,2,1,5,3446,800,8.145259566516865,0,20189,0,23,760.0,1012.0,2686.0,0,0,0,0.0,17.4,63,62.237379999999995,2.0,0.0,118.0,22.0,125.0,94.25,118.0,127.25,176.0,45.791666666666664,112.0,2021-05,2021-05,131,97.46932759434587,33.53067240565413,33.53067240565413,False
2021-05-12 18:00:00,20210512,157,169,163.0,False,False,False,False,False,True,True,18,3,0,0,0,0.0,10.0,2,0,5,1012,800,6.920671504248683,0,20189,0,23,3446.0,2838.0,-2434.0,0,0,0,0.0,17.5,67,62.50175,1.6,0.0,138.0,21.0,148.0,114.0,138.0,127.25,176.0,45.791666666666664,112.0,2021-05,2021-05,157,109.51787636031376,47.482123639686236,47.482123639686236,False
2021-05-12 19:00:00,20210512,125,153,161.0,False,False,False,False,False,True,True,19,3,0,0,0,0.0,10.0,2,0,5,2838,800,7.951207156472972,0,20189,0,23,1012.0,8.0,1826.0,0,0,0,0.0,16.3,71,60.80727,1.8,0.0,132.0,21.0,117.0,103.0,132.0,127.25,176.0,45.791666666666664,112.0,2021-05,2021-05,125,98.81138389484835,26.188616105151652,26.188616105151652,False
2021-05-12 20:00:00,20210512,105,109,106.5,False,False,False,False,False,True,True,20,3,0,0,0,0.0,10.0,0,0,5,8,8,2.1972245773362196,0,20189,0,23,2838.0,178.0,-2830.0,0,0,0,0.0,14.8,81,58.57312,0.9,0.0,128.0,24.0,105.0,90.75,128.0,127.25,176.0,45.791666666666664,112.0,2021-05,2021-05,105,89.44593907345654,15.554060926543457,15.554060926543457,False
2021-05-12 21:00:00,20210512,110,115,113.0,False,False,False,False,False,True,True,21,3,0,0,0,0.0,10.0,0,0,5,178,178,5.187385805840755,0,20189,0,23,8.0,366.0,170.0,0,0,0,0.0,14.3,86,57.76002,1.8,0.0,125.0,21.0,111.0,90.75,125.0,127.25,176.0,45.791666666666664,112.0,2021-05,2021-05,110,89.42832039562086,20.571679604379142,20.571679604379142,False
2021-05-12 22:00:00,20210512,102,116,109.0,False,False,False,False,False,True,True,22,3,0,0,0,0.0,10.0,0,0,5,366,366,5.905361848054571,0,20189,0,23,178.0,238.0,188.0,0,0,0,0.0,14.0,86,57.261599999999994,1.5,0.0,107.0,22.0,103.0,82.75,107.0,127.25,176.0,45.791666666666664,112.0,2021-05,2021-05,102,91.33768354666779,10.66231645333221,10.66231645333221,False
2021-05-12 23:00:00,20210512,102,111,113.5,False,False,False,False,False,True,True,23,3,0,0,0,0.0,10.0,0,0,5,238,238,5.476463551931511,0,20189,0,23,366.0,,-128.0,0,0,0,0.0,13.6,89,56.57196,1.4,0.0,107.0,24.0,95.0,78.0,107.0,127.25,176.0,45.791666666666664,112.0,2021-05,2021-05,102,86.25722540663223,15.74277459336777,15.74277459336777,False
2021-05-13 00:00:00,20210513,70,75,81.0,False,False,False,False,False,True,True,0,4,0,0,0,0.0,11.0,0,0,5,157,157,5.062595033026967,0,17668,0,24,,370.0,,0,0,0,0.0,13.9,88,57.08468,1.7,0.0,67.0,21.0,61.0,51.0,67.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,70,64.02528894210518,5.974711057894822,5.974711057894822,False
2021-05-13 01:00:00,20210513,98,107,103.0,False,False,False,False,False,True,True,1,4,0,0,0,0.0,11.0,0,0,5,370,370,5.916202062607435,0,17668,0,24,157.0,52.0,213.0,0,0,0,0.0,14.0,87,57.2572,0.8,0.0,98.0,21.0,100.0,78.25,98.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,98,96.29498675718612,1.7050132428138767,1.7050132428138767,False
2021-05-13 02:00:00,20210513,103,113,109.0,False,False,False,False,False,True,True,2,4,0,0,0,0.0,11.0,0,0,5,52,52,3.970291913552122,0,17668,0,24,370.0,366.0,-318.0,0,0,0,0.0,13.0,90,55.543,0.6,0.0,110.0,23.0,102.0,80.0,110.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,103,94.77875047537277,8.221249524627225,8.221249524627225,False
2021-05-13 03:00:00,20210513,100,110,108.5,False,False,False,False,False,True,True,3,4,0,0,0,0.0,11.0,0,0,5,366,366,5.905361848054571,0,17668,0,24,52.0,96.0,314.0,0,0,0,0.0,12.8,90,55.202799999999996,1.5,0.0,96.0,22.0,99.0,76.75,96.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,100,94.49506168651415,5.504938313485852,5.504938313485852,False
2021-05-13 04:00:00,20210513,105,113,111.5,False,False,False,False,False,True,True,4,4,0,0,0,0.0,11.0,0,0,5,96,96,4.574710978503383,0,17668,0,24,366.0,68.0,-270.0,0,0,0,0.0,13.1,89,55.726409999999994,0.7,0.0,107.0,21.0,105.0,78.75,107.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,105,94.03698603884213,10.96301396115787,10.96301396115787,False
2021-05-13 05:00:00,20210513,89,105,100.5,False,False,False,False,False,True,True,5,4,0,0,0,0.0,11.0,0,0,5,68,68,4.23410650459726,0,17668,0,24,96.0,4.0,-28.0,0,0,0,0.0,13.7,82,56.79266,1.3,0.0,92.0,22.0,92.0,71.0,92.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,89,85.93908025636752,3.060919743632482,3.060919743632482,False
2021-05-13 06:00:00,20210513,101,105,105.0,False,False,False,False,False,True,True,6,4,0,0,0,0.0,11.0,0,0,5,4,4,1.6094379124341003,0,17668,0,24,68.0,2540.0,-64.0,0,0,0,0.0,13.1,87,55.753029999999995,1.8,0.0,104.0,23.0,109.0,83.25,104.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,101,92.57991860079136,8.420081399208641,8.420081399208641,False
2021-05-13 07:00:00,20210513,117,135,131.0,False,False,False,False,False,True,True,7,4,0,0,0,0.0,11.0,0,1,5,2540,800,7.840312983320164,0,17668,0,24,4.0,705.0,2536.0,0,0,0,0.0,15.0,78,58.879,1.4,0.0,126.0,56.0,115.0,102.0,126.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,117,93.04296988030187,23.957030119698132,23.957030119698132,False
2021-05-13 08:00:00,20210513,165,176,171.5,False,False,False,False,False,True,True,8,4,0,0,0,0.0,11.0,2,0,5,705,705,6.559615237493242,0,17668,0,24,2540.0,359.0,-1835.0,0,0,0,0.0,17.3,69,62.26363,1.1,0.0,169.0,185.0,164.0,170.5,169.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,165,168.90682388546577,-3.9068238854657693,3.9068238854657693,False
2021-05-13 09:00:00,20210513,163,174,168.5,False,False,False,False,False,True,True,9,4,0,0,0,0.0,11.0,2,0,5,359,359,5.886104031450156,0,17668,0,24,705.0,1880.0,-346.0,0,0,0,0.0,20.2,50,65.511,1.0,0.0,160.0,186.0,160.0,167.5,160.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,163,167.59589601210618,-4.595896012106181,4.595896012106181,False
2021-05-13 10:00:00,20210513,158,176,175.0,False,False,False,False,False,True,True,10,4,0,0,0,0.0,11.0,2,0,5,1880,800,7.53955882930103,0,17668,0,24,359.0,470.0,1521.0,0,0,0,0.10000000000000142,22.1,40,67.2326,1.9,0.0,149.0,165.0,151.0,159.0,149.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,158,158.71604858539365,-0.7160485853936507,0.7160485853936507,False
2021-05-13 11:00:00,20210513,164,170,165.5,False,False,False,False,False,True,True,11,4,0,0,0,0.0,11.0,2,0,5,470,470,6.154858094016418,0,17668,0,24,1880.0,238.0,-1410.0,0,0,0,0.8000000000000007,22.8,51,68.98671999999999,1.8,0.0,168.0,171.0,167.0,165.25,168.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,164,163.9120058967937,0.08799410320631296,0.08799410320631296,False
2021-05-13 12:00:00,20210513,96,119,136.5,False,False,False,False,False,True,True,12,4,0,0,0,0.0,11.0,1,1,5,238,238,5.476463551931511,0,17668,0,24,470.0,1582.0,-232.0,0,0,0,2.1999999999999993,24.2,57,71.40706,2.2,0.0,94.0,101.0,98.0,97.5,94.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,96,98.76188017319765,-2.761880173197653,2.761880173197653,False
2021-05-13 13:00:00,20210513,168,175,172.0,False,False,False,False,False,True,True,13,4,0,0,0,0.0,11.0,2,0,5,1582,800,7.367077059881012,0,17668,0,24,238.0,1464.0,1344.0,0,0,0,3.0,25.0,59,72.71549999999999,2.1,0.0,178.0,166.0,162.0,164.0,178.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,168,166.2464802143095,1.7535197856904858,1.7535197856904858,False
2021-05-13 14:00:00,20210513,163,169,167.5,False,False,False,False,False,True,True,14,4,0,0,0,0.0,11.0,2,0,5,1464,800,7.289610521451167,0,17668,0,24,1582.0,980.0,-118.0,0,0,0,2.6000000000000014,24.6,59,72.15786,2.1,0.0,164.0,160.0,151.0,159.75,164.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,163,159.6077489659256,3.3922510340744054,3.3922510340744054,False
2021-05-13 15:00:00,20210513,139,156,151.0,False,False,False,False,False,True,True,15,4,0,0,0,0.0,11.0,2,0,5,980,800,6.8885724595653635,0,17668,0,24,1464.0,1633.0,-484.0,0,0,0,1.1999999999999993,23.2,58,70.11944,3.1,0.0,153.0,155.0,140.0,151.25,153.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,139,150.82047294841345,-11.820472948413453,11.820472948413453,False
2021-05-13 16:00:00,20210513,150,155,154.5,False,False,False,False,False,True,True,16,4,0,0,0,0.0,11.0,2,0,5,1633,800,7.3987862754199485,0,17668,0,24,980.0,430.0,653.0,0,0,0,0.0,21.8,57,68.10874,2.6,0.0,159.0,159.0,137.0,150.25,159.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,150,149.06171329760886,0.9382867023911388,0.9382867023911388,False
2021-05-13 17:00:00,20210513,101,117,117.5,False,False,False,False,False,True,True,17,4,0,0,0,0.0,11.0,2,1,5,430,430,6.066108090103747,0,17668,0,24,1633.0,1701.0,-1203.0,0,0,0,0.1999999999999993,22.2,58,68.73523999999999,1.6,0.0,131.0,125.0,125.0,120.0,131.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,101,121.5575007573794,-20.5575007573794,20.5575007573794,False
2021-05-13 18:00:00,20210513,102,108,112.5,False,False,False,False,False,True,True,18,4,0,0,0,0.0,11.0,2,0,5,1701,800,7.43955930913332,0,17668,0,24,430.0,2095.0,1271.0,0,0,0,0.0,20.9,57,66.87187,1.3,0.0,157.0,125.0,148.0,140.0,157.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,102,125.50181898885603,-23.50181898885603,23.50181898885603,False
2021-05-13 19:00:00,20210513,101,106,105.0,False,False,False,False,False,True,True,19,4,0,0,0,0.0,11.0,2,0,5,2095,800,7.647786045440933,0,17668,0,24,1701.0,126.0,394.0,0,0,0,0.0,19.3,55,64.57685,1.4,0.0,125.0,115.0,117.0,126.5,125.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,101,121.95284012315837,-20.952840123158367,20.952840123158367,False
2021-05-13 20:00:00,20210513,133,139,136.5,False,False,False,False,False,True,True,20,4,0,0,0,0.0,11.0,0,0,5,126,126,4.844187086458591,0,17668,0,24,2095.0,75.0,-1969.0,0,0,0,0.0,17.7,63,62.66749,0.4,0.0,105.0,128.0,105.0,116.75,105.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,133,119.28771092646798,13.71228907353202,13.71228907353202,False
2021-05-13 21:00:00,20210513,127,135,135.0,False,False,False,False,False,True,True,21,4,0,0,0,0.0,11.0,0,0,5,75,75,4.330733340286331,0,17668,0,24,126.0,48.0,-51.0,0,0,0,0.0,17.1,73,62.070170000000005,0.4,0.0,110.0,121.0,111.0,115.75,110.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,127,112.80000743543356,14.199992564566443,14.199992564566443,False
2021-05-13 22:00:00,20210513,114,123,119.5,False,False,False,False,False,True,True,22,4,0,0,0,0.0,11.0,0,0,5,48,48,3.8918202981106265,0,17668,0,24,75.0,229.0,-27.0,0,0,0,0.0,16.7,81,61.635729999999995,1.1,0.0,102.0,114.0,103.0,105.75,102.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,114,109.46281296656355,4.537187033436453,4.537187033436453,False
2021-05-13 23:00:00,20210513,104,115,114.0,False,False,False,False,False,True,True,23,4,0,0,0,0.0,11.0,0,0,5,229,229,5.438079308923196,0,17668,0,24,48.0,,181.0,0,0,0,0.0,16.0,92,60.6768,0.7,0.0,102.0,101.0,95.0,97.25,102.0,126.08333333333333,178.0,103.58333333333333,186.0,2021-05,2021-05,104,97.5999077240486,6.400092275951394,6.400092275951394,False
2021-05-14 00:00:00,20210514,67,72,80.0,False,False,False,False,False,True,True,0,5,0,0,0,0.0,12.0,0,0,5,14,14,2.70805020110221,0,17374,0,21,,306.0,,0,0,0,0.0,15.1,96,59.154039999999995,0.2,0.0,70.0,67.0,58.0,61.75,70.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,67,66.2045436623264,0.795456337673599,0.795456337673599,False
2021-05-14 01:00:00,20210514,100,110,108.0,False,False,False,False,False,True,True,1,5,0,0,0,0.0,12.0,0,0,5,306,306,5.726847747587197,0,17374,0,21,14.0,95.0,292.0,0,0,0,0.0,15.0,98,58.989,0.8,0.0,98.0,104.0,99.0,98.75,98.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,100,103.86113978331836,-3.8611397833183645,3.8611397833183645,False
2021-05-14 02:00:00,20210514,107,111,109.5,False,False,False,False,False,True,True,2,5,0,0,0,0.0,12.0,0,0,5,95,95,4.564348191467836,0,17374,0,21,306.0,332.0,-211.0,0,0,0,0.0,14.4,98,57.92088,0.0,0.0,103.0,102.0,101.0,99.5,103.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,107,105.38541019762748,1.614589802372521,1.614589802372521,False
2021-05-14 03:00:00,20210514,97,104,104.0,False,False,False,False,False,True,True,3,5,0,0,0,0.0,12.0,0,0,5,332,332,5.808142489980444,0,17374,0,21,95.0,0.0,237.0,0,0,0,0.0,14.1,98,57.38682,1.5,0.0,100.0,105.0,98.0,97.25,100.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,97,102.22903728234722,-5.229037282347221,5.229037282347221,False
2021-05-14 04:00:00,20210514,106,108,107.5,False,False,False,False,False,True,True,4,5,0,0,0,0.0,12.0,0,0,5,0,0,0.0,1,17374,0,21,332.0,60.0,-332.0,0,0,0,0.0,14.1,98,57.38682,1.3,0.0,105.0,98.0,104.0,97.75,105.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,106,103.29236818473545,2.7076318152645484,2.7076318152645484,False
2021-05-14 05:00:00,20210514,93,104,103.5,False,False,False,False,False,True,True,5,5,0,0,0,0.0,12.0,0,0,5,60,60,4.110873864173311,0,17374,0,21,0.0,553.0,60.0,0,0,0,0.0,14.7,97,58.45240999999999,1.7,0.0,89.0,89.0,89.0,87.0,89.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,93,92.24817592465716,0.7518240753428387,0.7518240753428387,False
2021-05-14 06:00:00,20210514,100,107,103.0,False,False,False,False,False,True,True,6,5,0,0,0,0.0,12.0,0,0,5,553,553,6.317164686747284,0,17374,0,21,60.0,1743.0,493.0,0,0,0,0.0,14.7,96,58.44987999999999,0.7,0.0,101.0,107.0,106.0,103.5,101.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,100,108.89626477442732,-8.896264774427323,8.896264774427323,False
2021-05-14 07:00:00,20210514,115,135,131.5,False,False,False,False,False,True,True,7,5,0,0,0,0.0,12.0,0,1,5,1743,800,7.463936604468925,0,17374,0,21,553.0,591.0,1190.0,0,0,0,0.0,17.1,87,62.438230000000004,0.5,0.0,117.0,118.0,122.0,119.25,117.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,115,119.64141235273713,-4.6414123527371345,4.6414123527371345,False
2021-05-14 08:00:00,20210514,147,157,153.5,False,False,False,False,False,True,True,8,5,0,0,0,0.0,12.0,2,0,5,591,591,6.3835066348840055,0,17374,0,21,1743.0,672.0,-1152.0,0,0,0,0.0,19.4,76,65.74256,0.9,0.0,165.0,172.0,163.0,167.0,165.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,147,170.94391662453236,-23.943916624532363,23.943916624532363,False
2021-05-14 09:00:00,20210514,140,143,145.0,False,False,False,False,False,True,True,9,5,0,0,0,0.0,12.0,2,0,5,672,672,6.511745329644728,0,17374,0,21,591.0,4183.0,81.0,0,0,0,0.0,21.5,64,68.1854,1.3,0.0,163.0,170.0,153.0,161.75,163.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,140,164.39479530226853,-24.394795302268534,24.394795302268534,False
2021-05-14 10:00:00,20210514,143,155,152.5,False,False,False,False,False,True,True,10,5,0,0,0,0.0,12.0,2,0,5,4183,800,8.339023005744759,0,17374,0,21,672.0,399.0,3511.0,0,0,0,1.0,23.0,64,70.35079999999999,2.0,0.0,158.0,158.0,161.0,159.75,158.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,143,160.90241146230176,-17.902411462301757,17.902411462301757,False
2021-05-14 11:00:00,20210514,149,155,152.5,False,False,False,False,False,True,True,11,5,0,0,0,0.0,12.0,2,0,5,399,399,5.991464547107982,0,17374,0,21,4183.0,230.0,-3784.0,0,0,0,1.3000000000000007,23.3,64,70.78388,1.9,0.0,164.0,164.0,156.0,160.75,164.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,149,164.27084250632845,-15.27084250632845,15.27084250632845,False
2021-05-14 12:00:00,20210514,91,113,118.0,False,False,False,False,False,True,True,12,5,0,0,0,0.0,12.0,1,1,5,230,230,5.442417710521793,0,17374,0,21,399.0,50.0,-169.0,0,0,0,2.3999999999999986,24.4,63,72.27328,2.4,0.0,96.0,106.0,92.0,97.25,96.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,91,95.9095714284568,-4.9095714284568,4.9095714284568,False
2021-05-14 13:00:00,20210514,150,156,154.5,False,False,False,False,False,True,True,13,5,0,0,0,0.0,12.0,2,0,5,50,50,3.9318256327243257,0,17374,0,21,230.0,957.0,-180.0,0,0,0,1.1999999999999993,23.2,62,70.46616,2.6,0.0,168.0,167.0,151.0,161.5,168.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,150,150.70721074443566,-0.7072107444356561,0.7072107444356561,False
2021-05-14 14:00:00,20210514,143,147,145.5,False,False,False,False,False,True,True,14,5,0,0,0,0.0,12.0,2,0,5,957,800,6.86484777797086,0,17374,0,21,50.0,623.0,907.0,0,0,0,1.3999999999999986,23.4,60,70.5736,2.3,0.0,163.0,153.0,161.0,160.5,163.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,143,166.7861090194764,-23.786109019476413,23.786109019476413,False
2021-05-14 15:00:00,20210514,137,148,144.5,False,False,False,False,False,True,True,15,5,0,0,0,0.0,12.0,2,0,5,623,623,6.436150368369428,0,17374,0,21,957.0,3046.0,-334.0,0,0,0,1.6999999999999993,23.7,60,70.9948,2.5,0.0,139.0,133.0,148.0,147.75,139.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,137,134.3221781248644,2.6778218751356064,2.6778218751356064,False
2021-05-14 16:00:00,20210514,135,143,140.0,False,False,False,False,False,True,True,16,5,0,0,0,0.0,12.0,2,0,5,3046,800,8.021912778985708,0,17374,0,21,623.0,437.0,2423.0,0,0,0,1.1000000000000014,23.1,60,70.1524,1.6,0.0,150.0,145.0,151.0,150.25,150.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,135,144.85063707344378,-9.850637073443778,9.850637073443778,False
2021-05-14 17:00:00,20210514,109,148,133.0,False,False,False,False,False,True,True,17,5,0,0,0,0.0,12.0,2,1,5,437,437,6.082218910376446,0,17374,0,21,3046.0,1523.0,-2609.0,0,0,0,0.0,22.0,62,68.7576,1.9,0.0,101.0,120.0,112.0,115.5,101.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,109,124.47079756378406,-15.47079756378406,15.47079756378406,False
2021-05-14 18:00:00,20210514,146,156,155.0,False,False,False,False,False,True,True,18,5,0,0,0,0.0,12.0,2,0,5,1523,800,7.329093736246592,0,17374,0,21,437.0,1514.0,1086.0,0,0,0,0.0,21.3,67,68.10029,1.2,0.0,102.0,108.0,141.0,134.0,102.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,146,127.57576035058737,18.424239649412627,18.424239649412627,False
2021-05-14 19:00:00,20210514,129,144,136.5,False,False,False,False,False,True,True,19,5,0,0,0,0.0,12.0,2,0,5,1514,800,7.323170717943469,0,17374,0,21,1523.0,1.0,-9.0,0,0,0,0.0,20.3,71,66.85887,0.9,0.0,101.0,100.0,130.0,126.0,101.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,129,126.86351864793146,2.136481352068543,2.136481352068543,False
2021-05-14 20:00:00,20210514,106,109,110.5,False,False,False,False,False,True,True,20,5,0,0,0,0.0,12.0,0,0,5,1,1,0.6931471805599453,0,17374,0,21,1514.0,45.0,-1513.0,0,0,0,0.0,19.1,77,65.31993,0.6,0.0,133.0,103.0,119.0,114.0,133.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,106,108.85382642215733,-2.8538264221573257,2.8538264221573257,False
2021-05-14 21:00:00,20210514,110,112,111.0,False,False,False,False,False,True,True,21,5,0,0,0,0.0,12.0,0,0,5,45,45,3.828641396489095,0,17374,0,21,1.0,0.0,44.0,0,0,0,0.0,18.4,80,64.3368,1.0,0.0,127.0,102.0,119.0,113.0,127.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,110,106.16127555760096,3.838724442399041,3.838724442399041,False
2021-05-14 22:00:00,20210514,103,112,109.5,False,False,False,False,False,True,True,22,5,0,0,0,0.0,12.0,0,0,5,0,0,0.0,1,17374,0,21,45.0,0.0,-45.0,0,0,0,0.0,18.2,86,64.23948,0.7,0.0,114.0,100.0,106.0,103.0,114.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,103,102.37005969171207,0.629940308287928,0.629940308287928,False
2021-05-14 23:00:00,20210514,89,98,102.5,False,False,False,False,False,True,True,23,5,0,0,0,0.0,12.0,0,0,5,0,0,0.0,1,17374,0,21,0.0,,0.0,0,0,0,0.0,17.6,85,63.2114,0.8,0.0,104.0,85.0,100.0,94.5,104.0,122.125,168.0,119.83333333333333,172.0,2021-05,2021-05,89,89.98602396520646,-0.9860239652064564,0.9860239652064564,False
2021-05-15 00:00:00,20210515,54,54,59.0,False,False,False,False,False,True,True,0,6,1,0,0,0.0,13.0,0,0,5,0,0,0.0,1,742,0,4,,47.0,,0,0,0,0.0,17.4,84,62.851839999999996,0.2,0.0,67.0,61.0,70.0,62.75,67.0,117.16666666666667,150.0,45.833333333333336,106.0,2021-05,2021-05,54,51.268287868192736,2.7317121318072637,2.7317121318072637,False
2021-05-15 01:00:00,20210515,96,104,100.5,False,False,False,False,False,True,True,1,6,1,0,0,0.0,13.0,0,0,5,47,47,3.871201010907891,0,742,0,4,0.0,37.0,47.0,0,0,0,0.0,17.5,84,63.016,0.7,0.0,100.0,104.0,107.0,104.0,100.0,117.16666666666667,150.0,45.833333333333336,106.0,2021-05,2021-05,96,101.70665896312262,-5.706658963122621,5.706658963122621,False
2021-05-15 02:00:00,20210515,98,100,102.0,False,False,False,False,False,True,True,2,6,1,0,0,0.0,13.0,0,0,5,37,37,3.6375861597263857,0,742,0,4,47.0,0.0,-10.0,0,0,0,0.0,17.5,85,63.04625,1.5,0.0,107.0,103.0,109.0,102.75,107.0,117.16666666666667,150.0,45.833333333333336,106.0,2021-05,2021-05,98,100.39133106220403,-2.3913310622040314,2.3913310622040314,False
2021-05-15 03:00:00,20210515,93,101,99.5,False,False,False,False,False,True,True,3,6,1,0,0,0.0,13.0,0,0,5,0,0,0.0,1,742,0,4,37.0,0.0,-37.0,0,0,0,0.0,17.1,87,62.438230000000004,0.8,0.0,97.0,103.0,100.0,101.25,97.0,117.16666666666667,150.0,45.833333333333336,106.0,2021-05,2021-05,93,99.21694797855709,-6.216947978557087,6.216947978557087,False
2021-05-15 04:00:00,20210515,101,105,104.5,False,False,False,False,False,True,True,4,6,1,0,0,0.0,13.0,0,0,5,0,0,0.0,1,742,0,4,0.0,0.0,0.0,0,0,0,0.0,17.5,85,63.04625,1.0,0.0,106.0,106.0,102.0,103.75,106.0,117.16666666666667,150.0,45.833333333333336,106.0,2021-05,2021-05,101,96.84858020511312,4.151419794886877,4.151419794886877,False
2021-05-15 05:00:00,20210515,80,96,91.5,False,False,False,False,False,True,True,5,6,1,0,0,0.0,13.0,0,0,5,0,0,0.0,1,742,0,4,0.0,24.0,0.0,0,0,0,0.0,17.9,84,63.67264,0.1,0.0,93.0,87.0,86.0,86.0,93.0,117.16666666666667,150.0,45.833333333333336,106.0,2021-05,2021-05,80,82.85565181983675,-2.8556518198367513,2.8556518198367513,False
